"listing-card__contact-button href","Listing price","Verified","Updated","Bed","Bathroom","sqft","Address","listing-card__details-link href"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3700","","","2","1","905","2300 Saint Clair Avenue West, York, ON","https://rentals.ca/york/2300-saint-clair-avenue-west-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3750","Verified","","2","2.5","1300","100 Coxwell Avenue, Toronto, ON","https://rentals.ca/toronto/100-coxwell-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3750","","","2","2","750","75 Dalhousie Street, Toronto, ON","https://rentals.ca/toronto/75-dalhousie-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3800","","Recently Updated!","2","2","800","8 Mercer Street, Toronto, ON","https://rentals.ca/toronto/8-mercer-street-id909274"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3800","","","2","2","905","106 Dovercourt Road, Toronto, ON","https://rentals.ca/toronto/106-dovercourt-road-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3800","Verified","","1","1","650","327 King Street West, Toronto, ON","https://rentals.ca/toronto/327-king-street-west-id906825"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3800","","Recently Updated!","4","2","1460","20 Gilder Drive, Toronto, ON","https://rentals.ca/toronto/20-gilder-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3800","Verified","","2","2","869","21 Widmer Street, Toronto, ON","https://rentals.ca/toronto/21-widmer-street-id889574"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3800","","","1","1","692","77 Harbour Square, Toronto, ON","https://rentals.ca/toronto/77-harbour-square-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3850","","","2.5","2","881","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-id683337"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3850","","","2","2","806","197 Yonge Street, Toronto, ON","https://rentals.ca/toronto/197-yonge-street-id579698"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3875","","Recently Updated!","2","2","788","101 Roehampton Avenue, Toronto, ON","https://rentals.ca/toronto/101-roehampton-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3800","Verified","","2","2","816","28 Ann Street, Mississauga, ON","https://rentals.ca/mississauga/28-ann-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3850","","","2","2","763","42 Charles Street East, Toronto, ON","https://rentals.ca/toronto/42-charles-street-east-8"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3800","","","2.5","2","1087","1638 Bloor Street West, Toronto, ON","https://rentals.ca/toronto/1638-bloor-street-west-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3850","","","2","2","806","197 Yonge Street, Toronto, ON","https://rentals.ca/toronto/197-yonge-street-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=98&sort=cheapest#","$3800","","","3.5","3","1300","5 Valhalla Inn Road, Toronto, ON","https://rentals.ca/toronto/5-valhalla-inn-road-id745439"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3880","","Recently Updated!","1.5","2","730","200 Bloor Street West, Toronto, ON","https://rentals.ca/toronto/200-bloor-street-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3900","Verified","","4","4","1999","84 Kaitting Trail, Oakville, ON","https://rentals.ca/oakville/84-kaitting-trail-id898642"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3950","Verified","","2","2","850","30 Grand Trunk Crescent, Toronto, ON","https://rentals.ca/toronto/30-grand-trunk-crescent-id904820"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3950","","","2","2","1100","701 Dovercourt Road, Toronto, ON","https://rentals.ca/toronto/701-dovercourt-road"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3999","Verified","","3","3","1480","3443 Bathurst Street, Toronto, ON","https://rentals.ca/toronto/3443-bathurst-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$4000","","","1","1","568","12 Bonnycastle Street, Toronto, ON","https://rentals.ca/toronto/12-bonnycastle-street-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3900","Verified","","2","2","730","2221 Yonge Street, Toronto, ON","https://rentals.ca/toronto/2221-yonge-street-id734142"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3900","","","2","2","850","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-id659346"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3950","","","2","2","1300","99 Harbour Square, Toronto, ON","https://rentals.ca/toronto/99-harbour-square"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=99&sort=cheapest#","$3900","","","2","3","975","1928 Lake Shore Boulevard West, Toronto, ON","https://rentals.ca/toronto/1928-lake-shore-boulevard-west-id640779"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","","","2","2","1192","1001 Bay Street, Toronto, ON","https://rentals.ca/toronto/1001-bay-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","Verified","","1","1","500","12 York Street, Toronto, ON","https://rentals.ca/toronto/12-york-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","","","3","2","1500","8111 Yonge Street, Markham, ON","https://rentals.ca/markham/8111-yonge-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","","","3","2","1250","5785 Yonge Street, North York, ON","https://rentals.ca/north-york/5785-yonge-street-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","","","3","2","1250","5785 Yonge Street, North York, ON","https://rentals.ca/north-york/5785-yonge-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4100","","","3","2","1400","15 Vicora Linkway, North York, ON","https://rentals.ca/north-york/15-vicora-linkway"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4150","","","2","2","996","65 Saint Mary Street, Toronto, ON","https://rentals.ca/toronto/65-saint-mary-street-id905335"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","","","1.5","1","650","8 Mercer Street, Toronto, ON","https://rentals.ca/toronto/8-mercer-street-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","Verified","","4","3","1692","55 KINGSBRIDGE GARDEN Circle, Mississauga, ON","https://rentals.ca/mississauga/55-kingsbridge-garden-circle-unit-704"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=100&sort=cheapest#","$4000","Verified","","2","2","1023","8 Charlotte Street, Toronto, ON","https://rentals.ca/toronto/8-charlotte-street-id749913"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","Verified","","2.5","2","800","35 Mercer Street, Toronto, ON","https://rentals.ca/toronto/35-mercer-street-id907769"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","Verified","","3","2","1050","185 ROBINSON Street, Oakville, ON","https://rentals.ca/oakville/185-robinson-street-unit-101"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","","2","2","1050","75 Canterbury Place, Toronto, ON","https://rentals.ca/toronto/75-canterbury-place"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","","3","2","1000","585 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/585-bloor-street-east-id748707"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","","1.5","2","1000","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-id652767"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","","2.5","2","965","480 Front Street West, Toronto, ON","https://rentals.ca/toronto/480-front-street-west-id739292"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","Recently Updated!","3","2","1282","299 Campbell Avenue, Toronto, ON","https://rentals.ca/toronto/299-campbell-avenue-id909796"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","Recently Updated!","2","2.5","1013","115 Larchmount Avenue, Toronto, ON","https://rentals.ca/toronto/115-larchmount-avenue-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","","","1.5","2","800","151 Avenue Road, Toronto, ON","https://rentals.ca/toronto/151-avenue-road-id740806"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=101&sort=cheapest#","$4200","Verified","","3","4","1973","300 RAVINEVIEW Way, Oakville, ON","https://rentals.ca/oakville/300-ravineview-way-unit-44"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4250","Verified","","2","2","834","151 Avenue Road, Toronto, ON","https://rentals.ca/toronto/151-avenue-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4250","","","2","2","984","30 Roehampton Avenue, Toronto, ON","https://rentals.ca/toronto/30-roehampton-avenue-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4395","","Recently Updated!","2","2","853","115 Larchmount Avenue, Toronto, ON","https://rentals.ca/toronto/115-larchmount-avenue-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4500","","","2.5","2","1100","220 Victoria Street, Toronto, ON","https://rentals.ca/toronto/220-victoria-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4500","Verified","","1.5","2","1250","175 Jones Avenue, Toronto, ON","https://rentals.ca/toronto/175-jones-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4500","","Recently Updated!","2","2","1100","629 King Street West, Toronto, ON","https://rentals.ca/toronto/629-king-street-west-id909781"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4500","Verified","","3","3","2237","52 RUBY LANG Lane, Toronto, ON","https://rentals.ca/toronto/52-ruby-lang-lane"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4290","","","2","2","799","18 Yorkville Avenue, Toronto, ON","https://rentals.ca/toronto/18-yorkville-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4500","","Recently Updated!","2.5","2.5","1052","1 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/1-bloor-street-east-id909768"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=102&sort=cheapest#","$4200","","","2","2","1100","88 Park Lawn Road, Etobicoke, ON","https://rentals.ca/etobicoke/88-park-lawn-road-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4500","","","3","2","1095","357 King Street West, Toronto, ON","https://rentals.ca/toronto/357-king-street-west-id737703"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4600","","","2","2","1100","50 Lombard Street, Toronto, ON","https://rentals.ca/toronto/50-lombard-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4650","","","2.5","2","1230","35 Hayden Street, Toronto, ON","https://rentals.ca/toronto/35-hayden-street-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4700","","","3","2","900","11 Wellesley Street West, Toronto, ON","https://rentals.ca/toronto/11-wellesley-street-west-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4800","","","2","2","1150","165 Legion Road North, Etobicoke, ON","https://rentals.ca/etobicoke/165-legion-road-north"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4800","","Recently Updated!","2","2.5","1300","39 Brant Street, Toronto, ON","https://rentals.ca/toronto/39-brant-street-id909774"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4800","","","3","2","1299","35 Mariner Terrace, Toronto, ON","https://rentals.ca/toronto/35-mariner-terrace"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4800","","","2","2","1100","60 Colborne Street, Toronto, ON","https://rentals.ca/toronto/60-colborne-street-id652373"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4850","","","2","3","1500","123 Maurice Drive, Oakville, ON","https://rentals.ca/oakville/123-maurice-drive-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=103&sort=cheapest#","$4795","","Recently Updated!","2.5","2.5","1169","11 Ordnance Street, Toronto, ON","https://rentals.ca/toronto/11-ordnance-street-id909794"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$4900","Verified","","2","0","1200","8 The Esplanade, Toronto, ON","https://rentals.ca/toronto/8-the-esplanade-id897280"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$5500","","","1.5","1","880","88 Scott Street, Toronto, ON","https://rentals.ca/toronto/88-scott-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$5500","Verified","","2","2","800","575 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/575-bloor-street-east-id701228"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$5800","","Recently Updated!","2","2","1100","1 Gloucester Street, Toronto, ON","https://rentals.ca/toronto/1-gloucester-street-id909780"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$5750","","Recently Updated!","2","2.5","1700","156 Logan Avenue, Toronto, ON","https://rentals.ca/toronto/156-logan-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=104&sort=cheapest#","$5000","","Recently Updated!","3","3","2000","2692 Yonge Street, Toronto, ON","https://rentals.ca/toronto/2692-yonge-street"
